"","particpate","elaboration","prefood","pregas","prebank","preretail","preother","Rfreq","mile1","mile2","mile3","mile4","basemile"
"90690",0,0,0.451612711,0,0,0,0,0,0,0,3,0,0.451612711
"90695",1,23,0,0,3.9516124725,0,16.709671021,0,0,0,34,0,20.6612834935
"90712",0,0,0.7903223038,0,3.0483856201,0,0,0,10,0,0,0,3.8387079239
"90721",1,24,1.6935482025,0,9.0322570801,0,0,0,5,36,4,7,10.7258052826
"90728",1,27,10.27419281,21.225799561,0,0,0,0,6,3,7,1,31.499992371
"90729",0,0,44.709655762,0,0,0,0,0,1,29,6,31,44.709655762
"90731",1,49,4.8548355103,0,6.5483856201,0,0,0,0,15,13,0,11.4032211304
"90759",0,0,33.19354248,0.9032254219,0,0.451612711,0,0,1,0,3,0,34.5483806129
"90768",0,0,2.7096767426,1.9193544388,8.9193496704,0,0,0,36,0,1,1,13.5483808518
"90770",0,0,4.8548355103,0.5645160675,9.25806427,0,0,0,1,38,0,3,14.6774158478
"90781",0,0,9.4838638306,0,0,1.129032135,0.2258063555,0,12,4,3,7,10.8387023211
"90782",0,0,13.6612854,0.2258063555,0,0,0,0,0,3,1,0,13.8870917555
"90788",0,0,0.1129031777,0,0,0.1129031777,0,0,0,0,1,0,0.2258063554
"90789",0,0,0,0.1129031777,0,0,0,0,0,0,0,0,0.1129031777
"90801",1,31,0.5645160675,0.2258063555,0,0.6774191856,1.129032135,0,1,0,0,29,2.5967737436
"90805",0,0,0.1129031777,0,0,0,0.2258063555,0,0,1,0,0,0.3387095332
"90806",1,6,0,0.9032254219,12.30644989,0.1129031777,1.129032135,0,0,55,16,2,14.4516106246
"90818",1,22,6.2096748352,0.3387095928,72.935424805,0.1129031777,0.2258063555,9,85,7,6,17,79.8225187662
"90833",0,0,2.5967731476,0,1.6935482025,0,0,0,0,8,0,2,4.2903213501
"90838",1,12,0.1129031777,0,0,0,0,0,0,0,0,0,0.1129031777
"90851",1,12,6.6612892151,0,40.19354248,0.7903223038,1.6935482025,0,79,1,1,1,49.3387022014
"90853",0,0,5.0806427002,7.5645141602,0,0,0,0,1,21,2,2,12.6451568604
"90855",1,24,0.7903223038,2.145160675,110.87091064,0,0,0,0,0,50,2,113.8063936188
"90887",1,29,2.145160675,9.5967712402,50.69354248,0,0,0,3,7,2,257,62.4354743952
"90890",0,0,0,0.2258063555,0,0.1129031777,0,0,0,0,0,0,0.3387095332
"90891",1,38,0.451612711,0,0,0,0,0,0,0,0,0,0.451612711
"90894",0,0,0.1129031777,0,4.629032135,0,0,0,57,0,0,1,4.7419353127
"90895",0,0,41.548370361,0,5.9838676453,3.5,0,0,0,40,82,1,51.0322380063
"90929",1,27,1.9193544388,0,0,0,0,0,3,0,0,0,1.9193544388
"90936",0,0,0,1.6935482025,0,0,0,0,2,0,0,2,1.6935482025
"90940",0,0,0.1129031777,0,0,0,0,0,1,1,1,1,0.1129031777
"90941",1,23,8.8064498901,0,1.4677410126,0,0,0,6,0,0,0,10.2741909027
"90944",0,0,0,6.7741928101,0,0,0,0,1,22,7,4,6.7741928101
"90946",0,0,0.7903223038,0,0,0.6774191856,0,0,2,0,4,0,1.4677414894
"90963",1,8,0,20.209671021,51.370941162,0,0,0,0,152,0,0,71.580612183
"90967",1,6,0.7903223038,0,3.7258052826,3.0483856201,0,0,0,0,0,0,7.5645132065
"90968",1,18,3.8387088776,0,0,0,0,0,4,4,4,3,3.8387088776
"90981",0,0,0,0,1.01612854,0,0,0,0,1,0,0,1.01612854
"90992",0,0,0,0.451612711,0,3.6129016876,0.3387095928,0,0,0,19,14,4.4032239914
"91001",0,0,12.87096405,0,0,0,0,0,29,0,12,4,12.87096405
"91005",1,9,55.209655762,1.3548383713,0,9.5967712402,170.48376465,0,2,2,0,75,236.6450300235
"91011",0,0,7.5645141602,0,21.56451416,0,0,0,0,5,0,62,29.1290283202
"91023",1,24,11.29032135,0,0,0.1129031777,2.4838695526,0,0,0,2,11,13.8870940803
"91042",1,15,0,1.4677410126,21.903213501,0,0,0,176,0,1,0,23.3709545136
"91056",1,10,39.516113281,0.6774191856,0,0,0,0,62,4,0,16,40.1935324666
"91083",0,0,1.2419347763,0,0,0,1.129032135,0,1,0,3,2,2.3709669113
"91087",0,0,0.3387095928,0.2258063555,0.5645160675,0,0,0,0,0,0,0,1.1290320158
"91088",0,0,0.1129031777,0,0,0.1129031777,0,0,2,2,0,0,0.2258063554
"91118",1,17,40.080627441,0,0,0,0.2258063555,0,0,0,36,1,40.3064337965
"91125",1,11,0.2258063555,0,15.01612854,0,2.8225803375,0,0,2,18,1,18.064515233
"91135",0,0,9.3709640503,1.4677410126,2.8225803375,0.1129031777,3.0483856201,0,5,0,2,0,16.8225741982
"91140",1,50,9.5967712402,0.2258063555,84,0,37.935455322,0,249,1,1,3,131.7580329177
"91141",0,0,1.01612854,1.3548383713,12.87096405,0,0,0,15,3,4,1,15.2419309613
"91149",0,0,0.2258063555,0,0,0,0,0,0,0,0,0,0.2258063555
"91152",0,0,1.01612854,0.9032254219,0,0,0,0,0,0,0,0,1.9193539619
"91158",1,29,4.51612854,1.8064508438,0,0,0.2258063555,0,18,8,1,3,6.5483857393
"91171",1,17,5.645160675,0,9.9354782104,1.129032135,0,0,10,0,77,58,16.7096710204
"91185",1,29,4.7419319153,0,2.145160675,0,0,0,2,2,1,2,6.8870925903
"91189",0,0,0.5645160675,1.129032135,22.806442261,0,2.25806427,0,36,6,77,0,26.7580547335
"91190",0,0,0,0,0,0,3.0483856201,0,0,0,0,0,3.0483856201
"91208",1,33,0.451612711,0.2258063555,40.645141602,0,0,0,81,0,1,0,41.3225606685
"91213",0,0,0.3387095928,0.2258063555,0,0,2.9354820251,0,2,13,1,0,3.4999979734
"91220",1,1,0,0,0,0,1.9193544388,0,0,0,2,3,1.9193544388
"91229",1,25,17.04838562,0,4.8548355103,0,0,0,0,28,0,0,21.9032211303
"91238",0,0,3.2741928101,0,0,0,0,0,0,1,0,0,3.2741928101
"91239",1,36,1.9193544388,0.6774191856,0,0,2.25806427,0,1,1,0,2,4.8548378944
"91264",1,32,2.8225803375,0.3387095928,0.9032254219,0,0,0,13,3,0,0,4.0645153522
"91266",1,20,0.1129031777,0,22.5806427,0.2258063555,6.4354820251,0,18,0,260,14,29.3548342583
"91273",0,0,0.451612711,0.2258063555,0,0.3387095928,0.1129031777,0,1,1,0,0,1.129031837
"91305",0,0,2.25806427,3.0483856201,0,0.5645160675,0,0,1,2,13,1,5.8709659576
"91318",0,0,0,2.0322570801,0,0,0,0,1,16,1,1,2.0322570801
"91320",1,44,0.1129031777,1.01612854,0,0,0,0,1,2,1,3,1.1290317177
"91326",0,0,14.79032135,0.1129031777,0,0,0,0,0,4,0,5,14.9032245277
"91331",1,36,0.1129031777,0,0,0,0.2258063555,0,1,0,0,0,0.3387095332
"91350",0,0,0,2.0322570801,0,2.4838695526,0,0,1,1,1,1,4.5161266327
"91370",1,18,1.01612854,0,0,0,0,0,3,4,2,0,1.01612854
"91373",1,43,0,0.7903223038,7.1128997803,0,0.451612711,0,1,0,2,2,8.3548347951
"91376",0,0,0,0,0,0,13.54838562,0,0,0,0,0,13.54838562
"91382",0,0,53.06451416,3.1612892151,0,0,0.2258063555,0,329,8,44,100,56.4516097306
"91416",1,14,75.532226563,6.5483856201,52.048370361,0,2.8225803375,0,1,3,111,2,136.9515628816
"91435",1,29,6.4354820251,0,0,0,0,0,0,9,6,5,6.4354820251
"91457",0,0,36.69354248,0,0,3.5,0,0,114,11,3,3,40.19354248
"91459",1,16,5.1935462952,0.5645160675,48.435455322,0,0,0,4,0,0,129,54.1935176847
"91461",1,17,0,5.0806427002,24.61289978,0,0,0,130,11,5,2,29.6935424802
"91462",1,24,60.967712402,0,0,0,0,0,105,1,52,136,60.967712402
"91470",0,0,4.2903213501,0.451612711,12.75806427,0,0,0,15,1,3,7,17.4999983311
"91475",1,8,0.451612711,1.3548383713,83.096740723,0,0.2258063555,0,0,2,0,207,85.1289981608
"91480",1,26,20.6612854,0,0,0,0.2258063555,0,8,12,8,23,20.8870917555
"91484",1,50,0,0,0,0,0.1129031777,0,0,6,2,0,0.1129031777
"91487",0,0,0,0,0,0,2.25806427,0,0,0,0,0,2.25806427
"91490",1,21,18.51612854,0,5.75806427,0,0,0,23,10,42,2,24.27419281
"91491",1,32,5.4193534851,0.6774191856,0,0,1.6935482025,0,12,0,16,44,7.7903208732
"91494",0,0,3.6129016876,2.5967731476,0,0,0,0,0,7,3,0,6.2096748352
"91517",1,7,1.9193544388,2.25806427,0,0,0,0,2,0,5,4,4.1774187088
"91521",0,0,1.2419347763,22.919342041,0,0,0.5645160675,0,3,7,2,12,24.7257928848
"91540",0,0,0.2258063555,0,0,0,0,0,0,0,0,1,0.2258063555
"91544",1,28,3.387096405,0,0,0,0,0,2,1,5,3,3.387096405
"91549",1,12,1.9193544388,0.6774191856,0,0,0,0,0,3,1,0,2.5967736244
"91553",0,0,0.1129031777,0,0,0,1.129032135,0,11,0,5,0,1.2419353127
"91555",1,9,2.9354820251,1.3548383713,4.8548355103,0,0,0,25,0,11,3,9.1451559067
"91572",0,0,0.451612711,0,0,0,0,0,0,3,2,0,0.451612711
"91576",0,0,12.41934967,6.887096405,0,0,0,0,0,0,2,1,19.306446075
"91581",0,0,0,0,5.1935462952,0,1.6935482025,0,2,1,10,4,6.8870944977
"91594",0,0,35.225799561,3.5,9.7096710205,0.6774191856,0,0,17,0,9,67,49.1128897671
"91595",1,17,7.5645141602,0,0,0,0,0,0,15,0,0,7.5645141602
"91599",0,0,0.3387095928,0,3.8387088776,0,0,0,0,0,0,77,4.1774184704
"91604",0,0,0.3387095928,0.6774191856,0,0,0,0,0,0,0,0,1.0161287784
"91622",1,11,4.7419319153,0,0,0,0,0,25,1,0,6,4.7419319153
"91632",0,0,14.56451416,5.75806427,28.338699341,0,1.6935482025,0,9,10,94,16,50.3548259735
"91641",0,0,8.4677352905,0,5.4193534851,0,0,0,0,38,0,0,13.8870887756
"91643",0,0,5.5322570801,0,0,0,0,0,0,5,2,0,5.5322570801
"91660",0,0,13.32257843,0,23.483856201,0,0,0,0,9,49,22,36.806434631
"91667",0,0,4.51612854,0.2258063555,15.5806427,0,0,0,41,0,120,12,20.3225775955
"91668",1,6,0,0.1129031777,7.2258033752,0,1.129032135,0,15,1,59,10,8.4677386879
"91674",1,16,86.822570801,4.7419319153,63.338684082,0,0,6,97,2,179,91,154.9031867983
"91693",1,11,11.741928101,2.0322570801,0,0,0,0,0,0,0,0,13.7741851811
"91712",1,19,0,0,0,0,2.7096767426,0,0,11,2,1,2.7096767426
"91718",0,0,0.1129031777,0.3387095928,0,0,0,0,0,0,0,0,0.4516127705
"91724",1,46,2.0322570801,0.2258063555,0,0,13.54838562,0,1,1,10,5,15.8064490556
"91733",1,15,2.0322570801,0,0,0,0,0,2,0,8,0,2.0322570801
"91734",0,0,9.7096710205,0,0,0,6.7741928101,0,1,0,15,3,16.4838638306
"91749",1,10,10.1612854,3.9516124725,78.12902832,0,2.9354820251,0,12,66,217,19,95.1774082176
"91768",1,10,17.725799561,1.129032135,0,0,1.8064508438,0,19,11,1,5,20.6612825398
"91772",0,0,0,0,5.4193534851,0,0,0,23,0,0,1,5.4193534851
"91777",1,49,21.56451416,2.25806427,12.41934967,8.9193496704,18.403213501,0,25,24,496,24,63.5644912714
"91789",0,0,0,0,3.387096405,0,0,0,0,15,0,0,3.387096405
"91791",0,0,0.1129031777,0.6774191856,15.69354248,0,0,0,41,7,2,1,16.4838648433
"91797",0,0,2.3709659576,0,16.14515686,0,0,0,1,24,1,2,18.5161228176
"91819",0,0,0,0.2258063555,0,0,0,0,0,0,0,8,0.2258063555
"91828",1,10,7.4516105652,0,6.6612892151,0,0,0,55,0,0,17,14.1128997803
"91833",0,0,1.6935482025,0.451612711,3.7258052826,0,0.451612711,0,0,0,92,1,6.3225789071
"91834",0,0,55.6612854,0.6774191856,1.3548383713,1.129032135,0,0,107,0,1,0,58.8225750919
"91842",0,0,3.1612892151,0,0,0,0.6774191856,0,0,2,0,1,3.8387084007
"91843",0,0,65.145141602,1.01612854,0,0,0,0,60,149,147,52,66.161270142
"91845",1,35,14.11289978,0.2258063555,0,7.7903213501,0,0,66,0,75,0,22.1290274856
"91850",0,0,0.7903223038,1.8064508438,0,0,0,0,2,2,2,1,2.5967731476
"91853",0,0,0.7903223038,0,11.17741394,0.451612711,0,0,176,0,0,5,12.4193489548
"91863",0,0,5.4193534851,0,0,0,0,0,0,8,3,2,5.4193534851
"91864",1,2,22.919342041,2.4838695526,0,12.0806427,4.1774177551,0,2,0,15,0,41.6612720487
"91868",0,0,0,0,0,0,0.5645160675,0,0,0,0,0,0.5645160675
"91870",0,0,0.1129031777,0,0,0,0,0,0,0,0,0,0.1129031777
"91871",1,29,0,0,0,0,0.5645160675,0,0,3,10,40,0.5645160675
"91887",0,0,0,8.01612854,26.306442261,0,0.6774191856,0,50,0,127,17,34.9999899866
"91908",1,20,0,1.3548383713,16.822570801,0.1129031777,0,0,117,2,0,0,18.29031235
"91910",1,0,0.6774191856,0,0,0,0,0,0,0,0,1,0.6774191856
"91929",1,53,0.1129031777,0.451612711,0,0,0,0,0,0,0,0,0.5645158887
"91931",0,0,52.612884521,2.25806427,0,0,0,0,51,25,0,10,54.870948791
"91950",0,0,1.2419347763,0,0,0,0,0,0,0,7,0,1.2419347763
"91957",1,2,3.387096405,0,11.741928101,0,0,0,24,5,0,1,15.129024506
"91971",1,13,0.5645160675,0.1129031777,0,0,0.9032254219,0,0,6,2,8,1.5806446671
"91985",0,0,0,0.1129031777,0,0,0,0,0,0,0,1,0.1129031777
"91986",0,0,5.9838676453,1.3548383713,0,23.59677124,2.25806427,1,30,44,29,1,33.1935415266
"91989",1,11,36.467712402,0,0,0.1129031777,0,0,1,13,0,0,36.5806155797
"92004",0,0,35.112884521,0,0,0,6.7741928101,0,0,0,0,0,41.8870773311
"92017",0,0,24.387084961,0.1129031777,0,0,4.51612854,0,10,29,9,7,29.0161166787
"92038",0,0,5.8709640503,0,0,3.5,0,0,21,2,30,4,9.3709640503
"92060",0,0,0,0,0,0,3.5,0,0,0,0,0,3.5
"92064",0,0,257.19335938,17.387084961,17.04838562,0,0,0,1,153,75,88,291.628829961
"92081",1,12,73.951599121,4.1774177551,18.06451416,0,0,0,90,20,63,229,96.1935310361
"92102",0,0,0,1.01612854,11.40322113,0,0,0,0,0,0,2,12.41934967
"92106",1,19,0.1129031777,0,23.59677124,0,0,0,1,0,40,0,23.7096744177
"92132",1,27,0,5.9838676453,12.19354248,0,4.51612854,0,26,4,32,2,22.6935386653
"92134",0,0,33.758056641,38.612884521,21.67741394,1.6935482025,6.3225784302,0,33,34,33,35,102.0644817347
"92136",0,0,0.1129031777,9.5967712402,0,0,8.4677352905,0,2,1,33,1,18.1774097084
"92138",0,0,0.6774191856,0.2258063555,0.451612711,0,0,0,0,8,0,0,1.3548382521
"92167",0,0,0,2.5967731476,0,0,0,0,4,6,0,2,2.5967731476
"92177",1,46,24.5,0,160.4354248,0,22.354827881,0,4,1,5,2,207.290252681
"92183",0,0,2.3709659576,5.0806427002,0,0,0,0,0,2,7,4,7.4516086578
"92197",0,0,8.2419281006,17.274185181,0,0.6774191856,6.887096405,0,9,5,10,9,33.0806288722
"92202",0,0,3.5,8.2419281006,0,0.2258063555,0,0,4,2,4,1,11.9677344561
"92210",0,0,0,3.0483856201,28.338699341,6.3225784302,8.8064498901,0,38,4,5,4,46.5161132814
"92219",1,44,12.0806427,0.451612711,53.290313721,0,0,0,95,0,0,69,65.822569132
"92221",1,48,41.09677124,0.1129031777,0.2258063555,0,0,0,7,10,15,11,41.4354807732
"92225",0,0,0.1129031777,0,0,0,0,0,0,0,1,0,0.1129031777
"92240",0,0,8.3548355103,9.4838638306,0,0,7.7903213501,0,212,23,1,184,25.629020691
"92257",0,0,1.8064508438,0,4.629032135,0,0.5645160675,0,25,0,0,1,6.9999990463
"92264",0,0,1.3548383713,0.9032254219,25.06451416,0.3387095928,0,0,0,31,0,0,27.661287546
"92279",0,0,0.1129031777,0,0,0,0,0,0,0,0,0,0.1129031777
"92280",0,0,8.6935424805,0.2258063555,0,0,0,0,1,0,5,1,8.919348836
"92284",0,0,2.3709659576,3.8387088776,1.4677410126,1.129032135,0,0,7,1,35,5,8.8064479828
"92309",0,0,3.7258052826,0,0,0,0,0,0,0,0,0,3.7258052826
"92315",0,0,6.5483856201,0,0,0.1129031777,0,0,4,1,22,1,6.6612887978
"92324",0,0,0,0,1.129032135,0,0,0,0,0,0,0,1.129032135
"92336",0,0,6.4354820251,0,5.9838676453,0,0,0,12,7,1,4,12.4193496704
"92345",1,17,0,0.1129031777,15.69354248,0,0,0,1,0,66,0,15.8064456577
"92352",1,32,35.677398682,0.6774191856,0,0.2258063555,0.7903223038,0,57,17,39,27,37.3709465269
"92372",1,28,0,0,10.1612854,0,0,0,8,0,0,12,10.1612854
"92399",0,0,0,0.2258063555,0,0,0,0,5,0,0,0,0.2258063555
"92408",0,0,14.45160675,3.9516124725,0,0,0,0,2,0,1,24,18.4032192225
"92413",0,0,0.451612711,0.2258063555,0,0,0,0,0,0,0,2,0.6774190665
"92421",0,0,8.3548355103,1.01612854,61.419342041,0,0,0,19,6,85,86,70.7903060913
"92426",1,41,0,0,4.629032135,0,0,0,0,0,0,15,4.629032135
"92442",1,15,0,0,0,2.145160675,0,0,0,0,0,0,2.145160675
"92452",0,0,0,1.8064508438,1.3548383713,0,0,0,2,27,1,4,3.1612892151
"92466",1,7,39.516113281,0.7903223038,16.14515686,0,1.129032135,0,0,79,1,55,57.5806245798
"92480",1,23,3.8387088776,2.8225803375,0,0.451612711,5.8709640503,0,3,65,3,14,12.9838659764
"92494",0,0,22.5806427,0,0,0,0.2258063555,0,9,18,52,130,22.8064490555
"92496",0,0,3.7258052826,0.1129031777,0,4.8548355103,0,0,6,1,22,0,8.6935439706
"92505",0,0,0.451612711,0,6.6612892151,0,0,0,31,0,27,20,7.1129019261
"92518",0,0,3.5,6.3225784302,0,0,3.6129016876,0,3,6,10,3,13.4354801178
"92522",0,0,0.1129031777,0.5645160675,3.8387088776,0,0,0,16,0,0,0,4.5161281228
"92524",0,0,5.4193534851,13.32257843,0,0.7903223038,0.9032254219,0,2,2,8,4,20.4354796408
"92535",1,36,2.0322570801,0.1129031777,0,0,0.451612711,0,3,0,4,0,2.5967729688
"92538",0,0,82.870910645,0,0,0,0,0,0,0,0,0,82.870910645
"92567",1,6,7.1128997803,3.6129016876,0,10.95160675,0.2258063555,0,0,28,61,8,21.9032145734
"92581",1,11,7.7903213501,0.6774191856,0,1.9193544388,0.5645160675,0,24,8,6,6,10.951611042
"92589",1,8,0.1129031777,0,2.25806427,0,0,0,0,9,1,0,2.3709674477
"92594",0,0,2.0322570801,0,0,0,0,0,1,2,6,1,2.0322570801
"92603",1,20,3.5,0,0,0,0,0,0,1,1,2,3.5
"92626",1,35,0.5645160675,2.0322570801,121.25805664,0.3387095928,0.5645160675,0,14,5,542,180,124.7580554479
"92677",1,23,11.62902832,3.2741928101,13.32257843,12.41934967,0,0,8,3,6,1301,40.6451492301
"92678",0,0,7.6774177551,6.6612892151,0,2.25806427,0.1129031777,0,6,6,2,1,16.7096744179
"92682",1,28,35.451599121,0,0,1.129032135,2.8225803375,0,0,1,0,0,39.4032115935
"92685",1,12,0.1129031777,2.25806427,0,0,0,0,1,1,1,1,2.3709674477
"92694",1,12,56.56451416,1.5806446075,0,0,0,0,35,0,0,0,58.1451587675
"92697",0,0,0.1129031777,0,1.3548383713,0,0,0,0,0,0,0,1.467741549
"92702",1,26,75.758056641,2.25806427,77.56451416,0,0,0,60,7,210,18,155.580635071
"92706",1,16,0.1129031777,0,10.61289978,0,0,0,0,0,0,0,10.7258029577
"92709",0,0,3.1612892151,0,12.19354248,0,0,0,15,0,17,0,15.3548316951
"92713",0,0,9.25806427,0,9.0322570801,0,0.2258063555,0,42,0,0,0,18.5161277056
"92723",1,15,1.9193544388,0.451612711,0,0,0,0,1,1,4,10,2.3709671498
"92730",1,9,11.17741394,1.3548383713,0,0,0,0,25,8,7,14,12.5322523113
"92734",1,15,0,0,0,0,5.645160675,0,0,0,0,0,5.645160675
"92745",0,0,4.4032249451,1.6935482025,0,0,0,0,7,11,6,0,6.0967731476
"92751",1,13,2.9354820251,1.2419347763,0,0,0.2258063555,0,1,4,3,1,4.4032231569
"92755",0,0,0.6774191856,0,0,0,7.2258033752,0,0,1,2,0,7.9032225608
"92759",1,2,7.1128997803,0,1.4677410126,0.1129031777,0.2258063555,0,6,0,1,0,8.9193503261
"92760",1,11,3.1612892151,0.1129031777,0,0,5.1935462952,0,3,27,11,0,8.467738688
"92774",1,6,0.6774191856,0.2258063555,0,0.1129031777,0,0,2,0,1,4,1.0161287188
"92782",1,21,0.5645160675,6.887096405,0,0,1.3548383713,0,4,4,1,1,8.8064508438
"92801",0,0,0,0.1129031777,0,0,0.5645160675,0,0,0,0,0,0.6774192452
"92803",0,0,0,3.5,16.59677124,0,0,0,2,10,0,156,20.09677124
"92810",0,0,0,1.3548383713,0.5645160675,0,0,0,156,1,1,0,1.9193544388
"92817",0,0,1.6935482025,1.129032135,3.0483856201,0.2258063555,0,0,0,1,102,0,6.0967723131
"92847",1,27,6.5483856201,13.09677124,0,0.1129031777,0,0,59,8,2,8,19.7580600378
"92851",0,0,24.04838562,0,0,0,0,0,0,10,6,0,24.04838562
"92854",0,0,5.5322570801,29.69354248,70.677368164,0.6774191856,2.25806427,0,281,6,74,43,108.8386511797
"92856",0,0,0.9032254219,0.3387095928,7.3387069702,0,0,0,50,0,3,0,8.5806419849
"92872",1,30,0.9032254219,0,0,0,0,0,4,5,2,0,0.9032254219
"92878",0,0,4.4032249451,0,6.3225784302,0,0,0,28,28,3,3,10.7258033753
"92894",1,9,6.4354820251,0,0.9032254219,0,0,0,7,6,9,9,7.338707447
"92896",1,10,0.2258063555,0,0,0,0,1,7,0,0,0,0.2258063555
"92914",0,0,70.225769043,1.8064508438,0,0,0,0,158,56,60,56,72.0322198868
"92933",1,7,2.9354820251,6.5483856201,3.5,0,0,0,21,15,23,20,12.9838676452
"92935",1,10,3.387096405,2.9354820251,0,0,0.451612711,0,6,2,2,0,6.7741911411
"92954",1,17,0.1129031777,0,0,0,0,2,0,1,7,0,0.1129031777
"92961",1,31,9.3709640503,0.451612711,0,0,0,0,6,12,16,3,9.8225767613
"93003",0,0,0.451612711,3.9516124725,0,0,0,0,0,1,1,0,4.4032251835
"93018",1,19,1.129032135,0,0,0,0.5645160675,0,2,1,0,0,1.6935482025
"93032",0,0,0,2.25806427,0,0,0,0,0,1,1,1,2.25806427
"93037",1,30,174.88708496,0,10.61289978,0,0.5645160675,0,452,171,7,138,186.0645008075
"93052",0,0,2.8225803375,8.5806427002,0,0,0.1129031777,0,11,7,7,3,11.5161262154
"93055",1,23,0,0.6774191856,3.7258052826,0,0,0,0,15,1,0,4.4032244682
"93058",0,0,0,0.2258063555,0,0,0,0,0,0,0,0,0.2258063555
"93059",1,42,25.741928101,0,17.04838562,0,2.4838695526,0,96,17,13,65,45.2741832736
"93066",1,12,0.5645160675,0,0,0,2.0322570801,0,0,2,1,1,2.5967731476
"93074",0,0,0,0,39.290313721,0,4.2903213501,0,0,0,46,0,43.5806350711
"93078",1,5,0.2258063555,0,0,0,0,0,0,0,0,0,0.2258063555
"93091",1,10,0.3387095928,0,0,0,0.9032254219,0,0,0,3,0,1.2419350147
"93097",0,0,0,2.145160675,0,0,0,0,1,1,1,1,2.145160675
"93103",0,0,1.6935482025,0,0,0,0.3387095928,0,2,1,2,5,2.0322577953
"93110",1,20,5.645160675,0,0,0.5645160675,2.25806427,0,1,15,0,28,8.4677410125
"93123",1,10,0,0,14.56451416,0.1129031777,0,0,0,16,10,0,14.6774173377
"93127",0,0,2.8225803375,0.6774191856,0,0,0.1129031777,0,5,6,5,2,3.6129027008
"93172",0,0,2.3709659576,0,0,0.3387095928,0.3387095928,0,2,0,5,0,3.0483851432
"93183",0,0,0,0.6774191856,0,0,0,0,0,0,0,0,0.6774191856
"93186",0,0,1.3548383713,4.51612854,11.17741394,0,0.2258063555,0,2,4,1,99,17.2741872068
"93189",1,7,0,0.6774191856,0,0,0.2258063555,0,6,2,2,4,0.9032255411
"93192",0,0,2.3709659576,3.9516124725,0,0,0,0,2,3,3,9,6.3225784301
"93196",1,7,19.983856201,1.01612854,7,0,9.4838638306,4,30,180,20,0,37.4838485716
"93199",0,0,0,0,4.7419319153,0,0,0,25,0,0,0,4.7419319153
"93202",0,0,0.2258063555,0,0,0,0,0,0,12,0,3,0.2258063555
"93225",1,6,2.5967731476,0,0,0,0,0,4,2,3,0,2.5967731476
"93228",1,15,8.3548355103,0,25.51612854,0,0,0,30,33,3,2,33.8709640503
"93235",1,27,1.5806446075,0,0.2258063555,0,8.6935424805,0,1,1,30,10,10.4999934435
"93241",1,26,0.6774191856,2.7096767426,0,0,0,0,7,4,5,6,3.3870959282
"93260",0,0,31.838699341,0,0,0.1129031777,0,0,18,12,6,8,31.9516025187
"93271",1,2,0.3387095928,0,0,0,0.3387095928,0,0,0,2,0,0.6774191856
"93279",1,26,0.1129031777,2.3709659576,4.0645141602,0,0,0,2,7,11,1,6.5483832955
"93286",0,0,1.6935482025,1.5806446075,40.306427002,0.7903223038,1.6935482025,0,0,3,0,52,46.0644903183
"93293",0,0,11.85483551,1.6935482025,0,0,0,0,12,18,9,18,13.5483837125
"93296",1,27,0.3387095928,1.2419347763,0,0,0.2258063555,0,55,0,2,0,1.8064507246
"93299",0,0,23.258056641,0,0,0,4.1774177551,0,0,0,0,0,27.4354743961
"93321",1,6,68.532226563,2.3709659576,81.177368164,3.387096405,5.8709640503,0,33,111,361,49,161.3386211399
"93324",1,21,1.9193544388,0,0,0,0,0,0,0,0,0,1.9193544388
"93325",1,42,6.3225784302,20.6612854,0,0.9032254219,0,0,7,3,2,10,27.8870892521
"93334",1,6,0.2258063555,0,0,0,0,0,0,0,0,0,0.2258063555
"93341",1,30,3.1612892151,0,0.5645160675,0,0,0,5,1,1,0,3.7258052826
"93343",0,0,24.951599121,0,1.01612854,0,0,0,0,0,10,3,25.967727661
"93351",0,0,17.387084961,0.1129031777,0,0,1.9193544388,0,5,13,16,0,19.4193425775
"93383",1,47,3.8387088776,0,0,0,0,0,21,8,60,7,3.8387088776
"93396",1,12,0,0,0,0,0.1129031777,0,0,0,0,0,0.1129031777
"93397",0,0,1.01612854,0,0,0.1129031777,0,0,12,0,0,0,1.1290317177
"93402",1,41,2.4838695526,3.9516124725,0,0,0,0,1,0,1,6,6.4354820251
"93412",1,31,5.1935462952,1.129032135,0,0.2258063555,3.9516124725,0,0,9,15,1,10.4999972582
"93413",0,0,0.5645160675,4.0645141602,51.483856201,0,5.0806427002,0,2,2,367,0,61.1935291289
"93423",1,6,29.806442261,19.0806427,0,1.5806446075,0,0,163,107,62,108,50.4677295685
"93424",1,16,0,0,14.33870697,0,0,0,1,3,73,0,14.33870697
"93439",0,0,17.387084961,0,0,0,0,0,0,9,0,10,17.387084961
"93441",0,0,1.5806446075,0.2258063555,0.9032254219,0,0,0,2,0,0,0,2.7096763849
"93448",1,2,0,1.9193544388,13.77419281,0,0,0,50,0,1,3,15.6935472488
"93473",1,28,0.3387095928,0,0,0,0.3387095928,0,0,0,0,0,0.6774191856
"93510",1,29,131.87084961,1.5806446075,39.854827881,0.5645160675,1.3548383713,0,17,1,11,41,175.2256765373
"93534",0,0,1.129032135,0,0,0,0,0,0,3,0,1,1.129032135
"93539",1,13,0.5645160675,1.3548383713,0,0,1.5806446075,0,10,6,2,72,3.4999990463
"93548",1,14,21.451599121,0,0,0,0,0,19,13,7,5,21.451599121
